Div. No.,Division Name,School No.,School Name,Low Grade,High Grade,Grade PK,Grade JK,Grade KG,Grade T1,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Grade PG,Total Full-Time,Part-time Students,Total
69,PAGE CO PBLC SCHS,380,PAGE COUNTY HIGH,9,12,,,,,,,,,,,,,58,57,59,52,,226,,227
69,PAGE CO PBLC SCHS,390,PAGE COUNTY MIDDLE,6,8,,,,,,,,,,64,71,66,,,,,,201,,201
69,PAGE CO PBLC SCHS,310,SHENANDOAH ELEM,PK,5,,,36,,36,30,31,31,35,,,,,,,,,201,,201
69,PAGE CO PBLC SCHS,50,SPRINGFIELD ELEM,PK,5,14,,18,,12,24,21,25,14,,,,,,,,,128,,128
69,PAGE CO PBLC SCHS,210,STANLEY ELEM,PK,5,,,43,,46,47,37,37,44,,,,,,,,,254,,254
70,PATRICK CO PBLC SCHS,440,BLUE RIDGE ELEM,PK,7,,,20,,16,21,16,19,25,22,17,,,,,,,165,,165
70,PATRICK CO PBLC SCHS,350,HARDIN REYNOLDS ELEM,4,7,,,,,,,,29,33,36,28,,,,,,,126,,126
70,PATRICK CO PBLC SCHS,150,MEADOWS OF DAN ELEM,PK,7,11,,20,,30,36,19,16,15,21,11,,,,,,,179,,179
70,PATRICK CO PBLC SCHS,700,PATRICK COUNTY HIGH,8,12,,,,,,,,,,,,100,93,91,72,69,,425,,425
70,PATRICK CO PBLC SCHS,680,PATRICK SPRINGS ELEM,PK,3,16,,47,,37,27,27,,,,,,,,,,,154,,154
70,PATRICK CO PBLC SCHS,320,STUART ELEM,PK,7,,,22,,24,25,26,19,36,24,27,,,,,,,211,,211
70,PATRICK CO PBLC SCHS,80,WOOLWINE ELEM,PK,7,,,22,,18,10,20,12,12,10,17,,,,,,,129,,129
120,PETERSBURG CITY PUBLIC SCHOOLS,110,A.P. HILL ELEM,KG,5,,,60,,53,58,48,52,54,,,,,,,,,325,,325
120,PETERSBURG CITY PUBLIC SCHOOLS,180,J.E.B. STUART ELEM,KG,5,,,74,,51,75,59,72,64,,,,,,,,,395,,395
120,PETERSBURG CITY PUBLIC SCHOOLS,121,PEABODY MIDDLE,6,8,,,,,,,,,,144,141,157,,,,,,442,,442
120,PETERSBURG CITY PUBLIC SCHOOLS,200,PETERSBURG HIGH,9,12,,,,,,,,,,,,,174,148,118,123,,563,,563
120,PETERSBURG CITY PUBLIC SCHOOLS,170,ROBERT E. LEE ELEM,KG,5,,,86,,66,65,57,51,39,,,,,,,,,364,,364
120,PETERSBURG CITY PUBLIC SCHOOLS,130,WALNUT HILL ELEM,KG,5,,,40,,52,46,43,44,44,,,,,,,,,269,,269
120,PETERSBURG CITY PUBLIC SCHOOLS,160,WESTVIEW EARLY CHILDHOOD ED. CTR.,PK,PK,239,,,,,,,,,,,,,,,,,239,,239
71,PITTSYLVANIA CO PBLC SCHS,1853,BROSVILLE ELEM,PK,5,10,,21,,20,24,32,34,29,,,,,,,,,170,,170
71,PITTSYLVANIA CO PBLC SCHS,640,CHATHAM ELEM,PK,5,,,23,,23,23,33,16,29,,,,,,,,,155,,155
71,PITTSYLVANIA CO PBLC SCHS,1720,CHATHAM HIGH,9,12,,,,,,,,,,,,,101,71,59,82,,313,,313
71,PITTSYLVANIA CO PBLC SCHS,1660,CHATHAM MIDDLE,6,8,,,,,,,,,,92,94,84,,,,,,270,,270
71,PITTSYLVANIA CO PBLC SCHS,1680,DAN RIVER HIGH,9,12,,,,,,,,,,,,,126,105,96,74,,401,,401
71,PITTSYLVANIA CO PBLC SCHS,1090,DAN RIVER MIDDLE,6,8,,,,,,,,,,107,114,117,,,,,,338,,338
71,PITTSYLVANIA CO PBLC SCHS,280,GRETNA ELEM,PK,5,34,,60,,68,70,69,57,67,,,,,,,,,425,,425
71,PITTSYLVANIA CO PBLC SCHS,1700,GRETNA HIGH,9,12,,,,,,,,,,,,,125,87,58,81,,351,,351
71,PITTSYLVANIA CO PBLC SCHS,290,GRETNA MIDDLE,6,8,,,,,,,,,,112,117,82,,,,,,311,,311
71,PITTSYLVANIA CO PBLC SCHS,30,JOHN L. HURT ELEM,PK,5,28,,34,,39,33,26,30,34,,,,,,,,,224,,224
71,PITTSYLVANIA CO PBLC SCHS,1690,KENTUCK ELEM,PK,5,36,,52,,61,59,52,49,58,,,,,,,,,367,,367
71,PITTSYLVANIA CO PBLC SCHS,1750,MT. AIRY ELEM,PK,5,,,14,,22,31,31,21,22,,,,,,,,,149,,149
71,PITTSYLVANIA CO PBLC SCHS,1460,SOUTHSIDE ELEM,PK,5,10,,35,,49,45,48,58,60,,,,,,,,,305,,305
71,PITTSYLVANIA CO PBLC SCHS,1710,STONY MILL ELEM,PK,5,27,,52,,31,48,51,51,48,,,,,,,,,308,,308
71,PITTSYLVANIA CO PBLC SCHS,1730,TUNSTALL HIGH,9,12,,,,,,,,,,,,,111,114,96,78,,399,,399
71,PITTSYLVANIA CO PBLC SCHS,1130,TUNSTALL MIDDLE,6,8,,,,,,,,,,115,117,112,,,,,,344,,344
71,PITTSYLVANIA CO PBLC SCHS,1851,TWIN SPRINGS ELEM,PK,5,16,,63,,59,60,66,53,66,,,,,,,,,383,,383
71,PITTSYLVANIA CO PBLC SCHS,1740,UNION HALL ELEM,PK,5,10,,25,,29,27,40,19,21,,,,,,,,,171,,171
142,POQUOSON CITY PUBLIC SCHOOLS,150,POQUOSON ELEM,3,5,,,,,,,37,36,33,,,,,,,,,106,,106
142,POQUOSON CITY PUBLIC SCHOOLS,10,POQUOSON HIGH,9,12,,,,,,,,,,,,,32,25,23,27,,107,,107
142,POQUOSON CITY PUBLIC SCHOOLS,130,POQUOSON MIDDLE,6,8,,,,,,,,,,36,27,30,,,,,,93,,93
142,POQUOSON CITY PUBLIC SCHOOLS,160,POQUOSON PRIMARY,PK,2,,,23,,25,25,,,,,,,,,,,,73,,73
121,PORTSMOUTH CITY PUBLIC SCHOOLS,1766,BRIGHTON ELEM,KG,6,,,55,,56,50,68,45,46,43,,,,,,,,363,,363
121,PORTSMOUTH CITY PUBLIC SCHOOLS,321,CHURCHLAND ACADEMY ELEM,KG,6,,,59,,58,53,41,54,49,50,,,,,,,,364,,364
121,PORTSMOUTH CITY PUBLIC SCHOOLS,650,CHURCHLAND ELEM,KG,6,,,41,,38,41,43,26,28,39,,,,,,,,256,,256
121,PORTSMOUTH CITY PUBLIC SCHOOLS,500,CHURCHLAND HIGH,9,12,,,,,,,,,,,,,176,159,90,125,,550,,551
121,PORTSMOUTH CITY PUBLIC SCHOOLS,320,CHURCHLAND MIDDLE,7,8,,,,,,,,,,,224,225,,,,,,449,,450
121,PORTSMOUTH CITY PUBLIC SCHOOLS,322,CHURCHLAND PRESCHOOL CTR,PK,PK,87,,,,,,,,,,,,,,,,,87,,87
121,PORTSMOUTH CITY PUBLIC SCHOOLS,160,CHURCHLAND PRIMARY & INTERMEDIATE,KG,6,,,33,,49,29,51,38,33,37,,,,,,,,270,,270
121,PORTSMOUTH CITY PUBLIC SCHOOLS,1130,CRADOCK MIDDLE,7,8,,,,,,,,,,,162,180,,,,,,342,,342
121,PORTSMOUTH CITY PUBLIC SCHOOLS,190,DOUGLASS PARK ELEM,KG,6,,,78,,85,83,80,72,67,78,,,,,,,,543,,543
121,PORTSMOUTH CITY PUBLIC SCHOOLS,1767,EMILY SPONG PRESCHOOL CENTER,PK,PK,124,,,,,,,,,,,,,,,,,124,,124
121,PORTSMOUTH CITY PUBLIC SCHOOLS,1630,HODGES MANOR ELEM,KG,6,,,50,,42,51,50,40,56,48,,,,,,,,337,,337
121,PORTSMOUTH CITY PUBLIC SCHOOLS,240,I.C. NORCOM HIGH,9,12,,,,,,,,,,,,,196,156,130,115,,597,,597
121,PORTSMOUTH CITY PUBLIC SCHOOLS,1400,JAMES HURST ELEM,KG,6,,,65,,79,66,59,63,56,54,,,,,,,,442,,442
121,PORTSMOUTH CITY PUBLIC SCHOOLS,230,JOHN TYLER ELEM,KG,6,,,76,,59,64,56,55,43,43,,,,,,,,396,,396
121,PORTSMOUTH CITY PUBLIC SCHOOLS,1650,LAKEVIEW ELEM,KG,6,,,31,,40,33,36,39,24,28,,,,,,,,231,,231
121,PORTSMOUTH CITY PUBLIC SCHOOLS,1768,MOUNT HERMON PRESCHOOL CENTER,PK,PK,86,,,,,,,,,,,,,,,,,86,,86
121,PORTSMOUTH CITY PUBLIC SCHOOLS,1770,OLIVE BRANCH PRESCHOOL CTR,PK,PK,92,,,,,,,,,,,,,,,,,92,,92
121,PORTSMOUTH CITY PUBLIC SCHOOLS,60,PARK VIEW ELEM,KG,6,,,60,,48,35,49,43,43,49,,,,,,,,327,,327
121,PORTSMOUTH CITY PUBLIC SCHOOLS,290,SIMONSDALE ELEM,KG,6,,,47,,44,46,47,44,46,42,,,,,,,,316,,316
121,PORTSMOUTH CITY PUBLIC SCHOOLS,1769,VICTORY ELEM,KG,6,,,54,,50,43,40,40,27,29,,,,,,,,283,,283
121,PORTSMOUTH CITY PUBLIC SCHOOLS,210,WESTHAVEN ELEM,KG,6,,,48,,55,58,44,47,31,42,,,,,,,,325,,325
121,PORTSMOUTH CITY PUBLIC SCHOOLS,310,WM. E. WATERS MIDDLE,7,8,,,,,,,,,,,138,141,,,,,,279,,279
121,PORTSMOUTH CITY PUBLIC SCHOOLS,1660,WOODROW WILSON HIGH,9,12,,,,,,,,,,,,,239,209,162,164,,774,,774
72,POWHATAN CO PBLC SCHS,21,FLAT ROCK ELEM,PK,5,,,19,,13,29,25,29,22,,,,,,,,,142,,142
72,POWHATAN CO PBLC SCHS,231,POCAHONTAS ELEM,KG,5,,,23,,20,15,31,18,19,,,,,,,,,134,,134
72,POWHATAN CO PBLC SCHS,232,POCAHONTAS MIDDLE,6,6,,,,,,,,,,68,,,,,,,,68,,68
72,POWHATAN CO PBLC SCHS,13,POWHATAN ELEM,KG,5,,,15,,19,22,12,16,15,,,,,,,,,99,,99
72,POWHATAN CO PBLC SCHS,11,POWHATAN HIGH,9,12,,,,,,,,,,,,,65,73,39,33,,210,,210
72,POWHATAN CO PBLC SCHS,130,POWHATAN JR. HIGH,7,8,,,,,,,,,,,53,49,,,,,,102,,102
73,PRINCE EDWARD CO PBLC SCHS,400,PRINCE EDWARD COUNTY HIGH,9,12,,,,,,,,,,,,,103,106,79,85,,373,,373
73,PRINCE EDWARD CO PBLC SCHS,10,PRINCE EDWARD ELEM,PK,4,78,,129,,109,116,120,96,,,,,,,,,,648,,648
73,PRINCE EDWARD CO PBLC SCHS,20,PRINCE EDWARD MIDDLE,5,8,,,,,,,,,104,113,98,86,,,,,,401,,401
74,PRINCE GEORGE CO PBLC SCHS,340,DAVID A. HARRISON ELEM,PK,5,20,,50,,49,43,62,36,64,,,,,,,,,324,,324
74,PRINCE GEORGE CO PBLC SCHS,320,J.E.J. MOORE MIDDLE,6,7,,,,,,,,,,253,230,,,,,,,483,,483
74,PRINCE GEORGE CO PBLC SCHS,310,L.L. BEAZLEY ELEM,PK,5,18,,36,,57,52,66,56,67,,,,,,,,,352,,352
74,PRINCE GEORGE CO PBLC SCHS,270,N.B. CLEMENTS JUNIOR HIGH,8,9,,,,,,,,,,,,219,215,,,,,434,,434
74,PRINCE GEORGE CO PBLC SCHS,290,NORTH ELEM,PK,5,23,,60,,53,72,66,60,54,,,,,,,,,388,,388
74,PRINCE GEORGE CO PBLC SCHS,20,PRINCE GEORGE HIGH,9,12,,,,,,,,,,,,,,210,138,158,,507,,507
74,PRINCE GEORGE CO PBLC SCHS,300,SOUTH ELEM,PK,5,23,,31,,44,34,38,26,40,,,,,,,,,236,,236
74,PRINCE GEORGE CO PBLC SCHS,280,WILLIAM A. WALTON ELEM,PK,5,21,,44,,50,37,48,64,42,,,,,,,,,306,,306
75,PRINCE WILLIAM CO PBLC SCHS,330,A. HENDERSON ELEM,PK,5,,,17,,28,23,22,21,21,,,,,,,,,132,,132
75,PRINCE WILLIAM CO PBLC SCHS,760,ANTIETAM ELEM,PK,5,,,33,,35,35,32,36,33,,,,,,,,,206,,206
75,PRINCE WILLIAM CO PBLC SCHS,200,ASHLAND ELEM,PK,5,,,19,,19,15,15,12,13,,,,,,,,,96,,96
75,PRINCE WILLIAM CO PBLC SCHS,290,BATTLEFIELD HIGH,9,12,16,,,,,,,,,,,,76,64,55,53,,264,,264
75,PRINCE WILLIAM CO PBLC SCHS,670,BEL AIR ELEM,PK,5,18,,61,,65,58,69,69,72,,,,,,,,,412,,412
75,PRINCE WILLIAM CO PBLC SCHS,600,BELMONT ELEM,PK,5,,,59,,45,40,48,44,52,,,,,,,,,295,,295
75,PRINCE WILLIAM CO PBLC SCHS,840,BENNETT ELEM,PK,5,,,17,,16,22,27,28,14,,,,,,,,,124,,124
75,PRINCE WILLIAM CO PBLC SCHS,530,BRENTSVILLE DISTRICT HIGH,9,12,,,,,,,,,,,,,26,28,31,19,,104,,104
75,PRINCE WILLIAM CO PBLC SCHS,860,BRISTOW RUN ELEM,PK,5,,,19,,13,11,14,15,15,,,,,,,,,90,,90
75,PRINCE WILLIAM CO PBLC SCHS,950,BUCKLAND MILLS ELEM,PK,5,,,15,,15,21,25,22,21,,,,,,,,,119,,119
75,PRINCE WILLIAM CO PBLC SCHS,920,BULL RUN MIDDLE,6,8,,,,,,,,,,115,78,98,,,,,,291,,291
75,PRINCE WILLIAM CO PBLC SCHS,620,C.A. SINCLAIR ELEM,PK,5,19,,84,,95,104,92,104,90,,,,,,,,,588,,588
75,PRINCE WILLIAM CO PBLC SCHS,710,C.D. HYLTON HIGH,9,12,18,,,,,,,,,,,,240,199,177,165,,799,,800
75,PRINCE WILLIAM CO PBLC SCHS,900,CEDAR POINT ELEM,PK,5,,,,,,12,11,,11,,,,,,,,,58,,58
75,PRINCE WILLIAM CO PBLC SCHS,5010,CHARLES J COLGAN SR HIGH,9,11,11,,,,,,,,,,,,138,70,51,,,270,,270
75,PRINCE WILLIAM CO PBLC SCHS,970,CHRIS YUNG ELEM,PK,5,17,,37,,34,39,49,33,38,,,,,,,,,247,,247
75,PRINCE WILLIAM CO PBLC SCHS,660,COLES ELEM,PK,5,,,13,,31,16,33,26,40,,,,,,,,,159,,159
75,PRINCE WILLIAM CO PBLC SCHS,610,DALE CITY ELEM,PK,5,22,,49,,48,64,47,62,63,,,,,,,,,355,,355
75,PRINCE WILLIAM CO PBLC SCHS,280,DUMFRIES ELEM,PK,5,19,,55,,55,60,52,69,70,,,,,,,,,380,,380
75,PRINCE WILLIAM CO PBLC SCHS,490,E.H. MARSTELLER MIDDLE,6,8,,,,,,,,,,55,54,47,,,,,,156,,156
75,PRINCE WILLIAM CO PBLC SCHS,580,ELIZABETH VAUGHAN ELEM,PK,5,,,83,,91,95,99,89,89,,,,,,,,,546,,546
75,PRINCE WILLIAM CO PBLC SCHS,120,ENTERPRISE ELEM,PK,5,,,38,,44,36,44,36,40,,,,,,,,,238,,238
75,PRINCE WILLIAM CO PBLC SCHS,370,FANNIE W. FITZGERALD ELEM,PK,5,23,,78,,87,81,86,79,94,,,,,,,,,528,,528
75,PRINCE WILLIAM CO PBLC SCHS,450,FEATHERSTONE ELEM,PK,5,18,,82,,77,67,66,65,78,,,,,,,,,453,,453
75,PRINCE WILLIAM CO PBLC SCHS,870,FOREST PARK HIGH,9,12,,,,,,,,,,,,,176,137,123,85,,521,,521
75,PRINCE WILLIAM CO PBLC SCHS,520,FRED M. LYNN MIDDLE,6,8,,,,,,,,,,261,240,246,,,,,,747,,747
75,PRINCE WILLIAM CO PBLC SCHS,300,FREEDOM HIGH,9,12,33,,,,,,,,,,,,449,395,290,274,,1441,,1441
75,PRINCE WILLIAM CO PBLC SCHS,960,GAINESVILLE MIDDLE,6,8,,,,,,,,,,55,61,49,,,,,,165,,165
75,PRINCE WILLIAM CO PBLC SCHS,690,GAR-FIELD HIGH,9,12,34,,,,,,,,,,,,403,400,279,282,,1398,,1399
75,PRINCE WILLIAM CO PBLC SCHS,630,GEORGE G. TYLER ELEM,PK,5,,,14,,14,14,14,25,10,,,,,,,,,93,,93
75,PRINCE WILLIAM CO PBLC SCHS,640,GEORGE M. HAMPTON MIDDLE,6,8,,,,,,,,,,241,237,207,,,,,,685,,685
75,PRINCE WILLIAM CO PBLC SCHS,770,GEORGE P. MULLEN ELEM,PK,5,41,,68,,71,79,77,75,78,,,,,,,,,489,,489
75,PRINCE WILLIAM CO PBLC SCHS,340,GLENKIRK ELEM,PK,5,,,,,,,,10,10,,,,,,,,,45,,45
75,PRINCE WILLIAM CO PBLC SCHS,510,GRAHAM PARK MIDDLE,6,8,,,,,,,,,,183,153,132,,,,,,468,,468
75,PRINCE WILLIAM CO PBLC SCHS,250,HAYMARKET ELEM,PK,5,,,17,,21,17,22,22,13,,,,,,,,,116,,116
75,PRINCE WILLIAM CO PBLC SCHS,380,HERBERT J. SAUNDERS MIDDLE,6,8,,,,,,,,,,93,99,94,,,,,,286,,286
75,PRINCE WILLIAM CO PBLC SCHS,220,J.W. ALVEY ELEM,PK,5,,,,,,,,,,,,,,,,,,26,,26
75,PRINCE WILLIAM CO PBLC SCHS,130,JOHN F. PATTIE SR. ELEM,PK,5,,,32,,27,33,36,39,43,,,,,,,,,210,,210
75,PRINCE WILLIAM CO PBLC SCHS,70,KERRYDALE ELEM,PK,5,,,51,,58,58,57,48,63,,,,,,,,,338,,338
75,PRINCE WILLIAM CO PBLC SCHS,306,KYLE R. WILSON ELEMENTARY SCHOOL,PK,5,16,,26,,36,27,27,33,37,,,,,,,,,202,,202
75,PRINCE WILLIAM CO PBLC SCHS,180,LAKE RIDGE ELEM,PK,5,,,26,,28,35,24,36,32,,,,,,,,,181,,181
75,PRINCE WILLIAM CO PBLC SCHS,720,LAKE RIDGE MIDDLE,6,8,,,,,,,,,,132,132,105,,,,,,369,,369
75,PRINCE WILLIAM CO PBLC SCHS,830,LEESYLVANIA ELEM,PK,5,,,46,,50,51,56,47,58,,,,,,,,,311,,311
75,PRINCE WILLIAM CO PBLC SCHS,460,LOCH LOMOND ELEM,PK,5,16,,80,,67,71,65,80,72,,,,,,,,,451,,451
75,PRINCE WILLIAM CO PBLC SCHS,880,LOUISE A. BENTON MIDDLE,6,8,,,,,,,,,,69,72,52,,,,,,193,,193
75,PRINCE WILLIAM CO PBLC SCHS,160,MARTIN LUTHER KING JR. ELEM,PK,5,14,,27,,36,31,32,34,37,,,,,,,,,211,,211
75,PRINCE WILLIAM CO PBLC SCHS,570,MARUMSCO HILLS ELEM,PK,5,,,87,,83,87,104,91,87,,,,,,,,,539,,539
75,PRINCE WILLIAM CO PBLC SCHS,231,MARY G. PORTER TRADITIONAL,1,8,,,,,13,16,20,17,16,18,10,,,,,,,119,,119
75,PRINCE WILLIAM CO PBLC SCHS,240,MARY WILLIAMS ELEM,PK,5,,,64,,76,72,37,68,66,,,,,,,,,383,,383
75,PRINCE WILLIAM CO PBLC SCHS,30,MINNIEVILLE ELEM,PK,5,,,59,,43,63,53,59,61,,,,,,,,,338,,338
75,PRINCE WILLIAM CO PBLC SCHS,800,MONTCLAIR ELEM,PK,5,,,30,,34,36,28,44,48,,,,,,,,,220,,220
75,PRINCE WILLIAM CO PBLC SCHS,810,MOUNTAIN VIEW ELEM,PK,5,,,,,,,,,,,,,,,,,,23,,23
75,PRINCE WILLIAM CO PBLC SCHS,700,NEABSCO ELEM,PK,5,,,87,,65,87,61,54,68,,,,,,,,,422,,422
75,PRINCE WILLIAM CO PBLC SCHS,260,OCCOQUAN ELEM,PK,5,,,60,,61,58,65,59,53,,,,,,,,,356,,356
75,PRINCE WILLIAM CO PBLC SCHS,820,OLD BRIDGE ELEM,PK,5,,,37,,42,34,49,50,38,,,,,,,,,250,,250
75,PRINCE WILLIAM CO PBLC SCHS,80,OSBOURN PARK HIGH,9,12,,,,,,,,,,,,,205,168,135,143,,651,,652
75,PRINCE WILLIAM CO PBLC SCHS,501,PARKSIDE MIDDLE,6,8,,,,,,,,,,189,180,186,,,,,,555,,555
75,PRINCE WILLIAM CO PBLC SCHS,1060,PATRIOT HIGH,9,12,18,,,,,,,,,,,,72,77,60,66,,293,,293
75,PRINCE WILLIAM CO PBLC SCHS,945,PENNINGTON SCHOOL,1,8,,,,,,13,13,11,10,10,12,,,,,,,85,,85
75,PRINCE WILLIAM CO PBLC SCHS,110,PINEY BRANCH ELEM,PK,5,,,,,19,10,23,23,18,,,,,,,,,101,,101
75,PRINCE WILLIAM CO PBLC SCHS,140,POTOMAC HIGH,9,12,,,,,,,,,,,,,251,248,185,176,,860,,860
75,PRINCE WILLIAM CO PBLC SCHS,170,POTOMAC MIDDLE,6,8,,,,,,,,,,182,203,185,,,,,,570,,570
75,PRINCE WILLIAM CO PBLC SCHS,550,POTOMAC VIEW ELEM,PK,5,35,,125,,112,118,113,113,130,,,,,,,,,746,,746
75,PRINCE WILLIAM CO PBLC SCHS,440,R. DEAN KILBY ELEM,PK,5,32,,54,,56,44,63,53,54,,,,,,,,,356,,356
75,PRINCE WILLIAM CO PBLC SCHS,591,RIPPON MIDDLE,6,8,,,,,,,,,,232,233,243,,,,,,708,,708
75,PRINCE WILLIAM CO PBLC SCHS,750,RIVER OAKS ELEM,PK,5,23,,78,,85,60,77,66,84,,,,,,,,,473,,473
75,PRINCE WILLIAM CO PBLC SCHS,40,ROCKLEDGE ELEM,PK,5,,,42,,40,44,41,52,46,,,,,,,,,265,,265
75,PRINCE WILLIAM CO PBLC SCHS,310,RONALD WILSON REAGAN MIDDLE,6,8,,,,,,,,,,44,35,42,,,,,,121,,121
75,PRINCE WILLIAM CO PBLC SCHS,941,ROSA PARKS ELEM,PK,5,,,35,,39,49,38,34,37,,,,,,,,,234,,234
75,PRINCE WILLIAM CO PBLC SCHS,360,SAMUEL L. GRAVELY JR. ELEM SCH,PK,5,,,,,14,15,,,,,,,,,,,,61,,61
75,PRINCE WILLIAM CO PBLC SCHS,730,SHARON C. MCAULIFFE ELEM,PK,5,,,41,,32,32,26,37,28,,,,,,,,,196,,196
75,PRINCE WILLIAM CO PBLC SCHS,500,SIGNAL HILL ELEM,PK,5,,,27,,24,30,40,23,29,,,,,,,,,178,,178
75,PRINCE WILLIAM CO PBLC SCHS,850,SONNIE PENN ELEM,PK,5,,,38,,39,44,50,53,41,,,,,,,,,266,,266
75,PRINCE WILLIAM CO PBLC SCHS,320,SPRINGWOODS ELEM,PK,5,,,25,,26,32,27,31,32,,,,,,,,,173,,173
75,PRINCE WILLIAM CO PBLC SCHS,680,STONEWALL JACKSON HIGH,9,12,,,,,,,,,,,,,470,373,288,234,,1365,,1365
75,PRINCE WILLIAM CO PBLC SCHS,480,STONEWALL MIDDLE,6,8,,,,,,,,,,261,237,208,,,,,,706,,706
75,PRINCE WILLIAM CO PBLC SCHS,780,STUART M. BEVILLE MIDDLE,6,8,,,,,,,,,,181,205,164,,,,,,550,,550
75,PRINCE WILLIAM CO PBLC SCHS,20,SUDLEY ELEM,PK,5,,,50,,56,90,56,79,82,,,,,,,,,413,,413
75,PRINCE WILLIAM CO PBLC SCHS,270,SUELLA G. ELLIS ELEM,PK,5,13,,64,,67,76,77,77,77,,,,,,,,,451,,451
75,PRINCE WILLIAM CO PBLC SCHS,890,SWANS CREEK ELEM,PK,5,17,,49,,63,48,52,68,65,,,,,,,,,362,,362
75,PRINCE WILLIAM CO PBLC SCHS,470,T CLAY WOOD ELEM,PK,5,,,15,,16,10,12,21,20,,,,,,,,,94,,94
75,PRINCE WILLIAM CO PBLC SCHS,150,THE NOKESVILLE SCHOOL,KG,8,,,15,,16,12,24,24,19,19,12,19,,,,,,160,,160
75,PRINCE WILLIAM CO PBLC SCHS,790,THURGOOD MARSHALL ELEM,PK,5,,,10,,,17,12,15,28,,,,,,,,,88,,88
75,PRINCE WILLIAM CO PBLC SCHS,430,TRIANGLE ELEM,PK,5,19,,71,,63,66,85,67,54,,,,,,,,,425,,425
75,PRINCE WILLIAM CO PBLC SCHS,390,VICTORY ELEM,PK,5,16,,26,,21,26,25,30,26,,,,,,,,,170,,170
75,PRINCE WILLIAM CO PBLC SCHS,540,WEST GATE ELEM,PK,5,55,,79,,82,76,69,75,86,,,,,,,,,522,,522
75,PRINCE WILLIAM CO PBLC SCHS,740,WESTRIDGE ELEM,PK,5,,,19,,25,17,25,24,25,,,,,,,,,135,,135
75,PRINCE WILLIAM CO PBLC SCHS,190,WOODBINE PRE-SCHOOL CENTER,PK,PK,15,,,,,,,,,,,,,,,,,15,,15
75,PRINCE WILLIAM CO PBLC SCHS,60,WOODBRIDGE HIGH,9,12,,,,,,,,,,,,,278,226,187,188,,879,,879
75,PRINCE WILLIAM CO PBLC SCHS,560,WOODBRIDGE MIDDLE,6,8,,,,,,,,,,231,199,193,,,,,,623,,623
75,PRINCE WILLIAM CO PBLC SCHS,350,YORKSHIRE ELEM,PK,5,45,,112,,98,99,108,104,90,,,,,,,,,656,,656
77,PULASKI CO PBLC SCHS,20,CRITZER ELEM,PK,5,13,,48,,34,54,41,40,35,,,,,,,,,265,,265
77,PULASKI CO PBLC SCHS,540,DUBLIN ELEM,PK,5,15,,25,,27,39,42,39,41,,,,,,,,,228,,228
77,PULASKI CO PBLC SCHS,530,DUBLIN MIDDLE,6,8,,,,,,,,,,99,73,70,,,,,,242,,242
77,PULASKI CO PBLC SCHS,10,PULASKI COUNTY SR. HIGH,9,12,,,,,,,,,,,,,173,168,149,147,,637,,637
77,PULASKI CO PBLC SCHS,230,PULASKI ELEM,PK,5,16,,36,,45,38,57,39,39,,,,,,,,,270,,270
77,PULASKI CO PBLC SCHS,460,PULASKI MIDDLE,6,8,,,,,,,,,,77,96,70,,,,,,243,,243
77,PULASKI CO PBLC SCHS,500,RIVERLAWN ELEM,PK,5,19,,28,,46,34,39,37,35,,,,,,,,,238,,238
77,PULASKI CO PBLC SCHS,430,SNOWVILLE ELEM,PK,5,13,,13,,10,12,11,15,,,,,,,,,,80,,80
122,RADFORD CITY PUBLIC SCHOOLS,10,BELLE HETH ELEM,3,6,,,,,,,61,60,65,64,,,,,,,,250,,250
122,RADFORD CITY PUBLIC SCHOOLS,42,JOHN N. DALTON INT.,7,8,,,,,,,,,,,47,52,,,,,,99,,99
122,RADFORD CITY PUBLIC SCHOOLS,20,MCHARG ELEM,PK,2,46,,57,,55,70,,,,,,,,,,,,228,,228
122,RADFORD CITY PUBLIC SCHOOLS,41,RADFORD HIGH,9,12,,,,,,,,,,,,,63,57,52,33,,205,,205
78,RAPPAHANNOCK CO PBLC SCHS,230,RAPPAHANNOCK CO. HIGH,8,12,,,,,,,,,,,,25,21,18,22,16,,102,,102
78,RAPPAHANNOCK CO PBLC SCHS,240,RAPPAHANNOCK COUNTY ELEM,PK,7,,,21,,20,23,22,25,22,20,26,,,,,,,182,,182
123,RICHMOND CITY PUBLIC SCHOOLS,30,ALBERT HILL MIDDLE,6,8,,,,,,,,,,87,84,85,,,,,,256,,256
123,RICHMOND CITY PUBLIC SCHOOLS,750,AMELIA STREET SP. ED.,PK,12,,,,,,,,,,,,,,,,,,35,,35
123,RICHMOND CITY PUBLIC SCHOOLS,850,ARMSTRONG HIGH,9,12,,,,,,,,,,,,,186,197,204,175,,762,,762
123,RICHMOND CITY PUBLIC SCHOOLS,100,BELLEVUE ELEM,PK,5,22,,27,,23,34,30,39,20,,,,,,,,,195,,195
123,RICHMOND CITY PUBLIC SCHOOLS,50,BINFORD MIDDLE,6,8,,,,,,,,,,69,90,62,,,,,,221,,221
123,RICHMOND CITY PUBLIC SCHOOLS,170,BLACKWELL ELEM,PK,5,146,,55,,49,40,66,58,56,,,,,,,,,470,,470
