Div. No.,Division Name,School No.,School Name,Low Grade,High Grade,Grade PK,Grade JK,Grade KG,Grade T1,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Grade PG,Total Full-Time,Part-time Students,Total
118,NORFOLK CITY PUBLIC SCHOOLS,530,P.B. YOUNG SR. ELEM,PK,2,44,,126,,104,119,,,,,,,,,,,,393,,393.00
118,NORFOLK CITY PUBLIC SCHOOLS,710,POPLAR HALLS ELEM,PK,2,14,,37,,51,41,,,,,,,,,,,,143,,143.00
118,NORFOLK CITY PUBLIC SCHOOLS,480,RICHARD BOWLING ELEM,PK,5,40,,58,,67,55,68,59,57,,,,,,,,,404,,404.00
118,NORFOLK CITY PUBLIC SCHOOLS,30,RUFFNER MIDDLE,6,8,,,,,,,,,,176,177,154,,,,,,507,,507.00
118,NORFOLK CITY PUBLIC SCHOOLS,850,SEWELLS POINT ELEM,PK,5,32,,57,,57,55,56,50,43,,,,,,,,,350,,350.00
118,NORFOLK CITY PUBLIC SCHOOLS,650,SHERWOOD FOREST ELEM,PK,5,17,,58,,62,62,74,67,68,,,,,,,,,408,,408.00
118,NORFOLK CITY PUBLIC SCHOOLS,770,SOUTHSIDE STEM ACADEMY AT CAMPOSTELLA ,KG,7,,,77,,102,98,113,103,88,94,73,,,,,,,748,,748.00
118,NORFOLK CITY PUBLIC SCHOOLS,820,ST. HELENA ELEM,PK,5,18,,32,,30,30,37,22,42,,,,,,,,,211,,211.00
118,NORFOLK CITY PUBLIC SCHOOLS,500,SUBURBAN PARK ELEM,PK,5,19,,47,,56,36,46,41,49,,,,,,,,,294,,294.00
118,NORFOLK CITY PUBLIC SCHOOLS,100,TANNERS CREEK ELEM,PK,5,20,,47,,70,53,47,53,57,,,,,,,,,347,,347.00
118,NORFOLK CITY PUBLIC SCHOOLS,800,TARRALLTON ELEM,PK,5,23,,34,,41,31,39,31,23,,,,,,,,,222,,222.00
118,NORFOLK CITY PUBLIC SCHOOLS,780,TIDEWATER PARK ELEM,3,5,,,,,,,82,96,91,,,,,,,,,269,,269.00
118,NORFOLK CITY PUBLIC SCHOOLS,150,WALTER HERRON TAYLOR ELEM,PK,5,<,,23,,21,17,27,21,26,,,,,,,,,144,,144.00
118,NORFOLK CITY PUBLIC SCHOOLS,471,WILLARD MODEL ELEM,PK,5,13,,42,,49,46,50,49,43,,,,,,,,,292,,292.00
118,NORFOLK CITY PUBLIC SCHOOLS,860,WILLOUGHBY EARLY CHILDHOOD CENTER,PK,PK,64,,,,,,,,,,,,,,,,,64,,64.00
65,NORTHAMPTON CO PBLC SCHS,452,KIPTOPEKE ELEM,PK,6,44,,37,,52,45,44,59,46,57,,,,,,,,384,,384.00
65,NORTHAMPTON CO PBLC SCHS,350,NORTHAMPTON HIGH,9,12,,,,,,,,,,,,,101,95,60,75,,331,,331.00
65,NORTHAMPTON CO PBLC SCHS,360,NORTHAMPTON MIDDLE ,7,8,,,,,,,,,,,99,103,,,,,,202,,202.00
65,NORTHAMPTON CO PBLC SCHS,451,OCCOHANNOCK ELEM,PK,6,31,,40,,71,52,46,42,50,54,,,,,,,,386,,386.00
66,NORTHUMBERLAND CO PBLC SCHS,331,NORTHUMBERLAND ELEM,PK,5,55,,49,,46,52,48,58,46,,,,,,,,,354,,354.00
66,NORTHUMBERLAND CO PBLC SCHS,40,NORTHUMBERLAND HIGH,9,12,,,,,,,,,,,,,61,49,56,36,,202,,202.00
66,NORTHUMBERLAND CO PBLC SCHS,210,NORTHUMBERLAND MIDDLE,6,8,,,,,,,,,,53,59,48,,,,,,160,,160.00
119,NORTON CITY PUBLIC SCHOOLS,20,J.I. BURTON HIGH,8,12,,,,,,,,,,,,55,34,33,34,29,,185,,185.00
119,NORTON CITY PUBLIC SCHOOLS,40,NORTON ELEM,PK,7,20,,29,,41,41,40,35,31,37,37,,,,,,,311,,311.00
67,NOTTOWAY CO PBLC SCHS,340,BLACKSTONE PRIMARY,PK,4,34,,56,,59,52,70,45,,,,,,,,,,316,,316.00
67,NOTTOWAY CO PBLC SCHS,330,CREWE PRIMARY,PK,4,35,,49,,57,50,45,53,,,,,,,,,,289,,289.00
67,NOTTOWAY CO PBLC SCHS,301,NOTTOWAY HIGH,9,12,,,,,,,,,,,,,116,91,72,74,,353,,353.00
67,NOTTOWAY CO PBLC SCHS,300,NOTTOWAY INTERMEDIATE,5,6,,,,,,,,,110,96,,,,,,,,206,,206.00
67,NOTTOWAY CO PBLC SCHS,302,NOTTOWAY MIDDLE,7,8,,,,,,,,,,,98,98,,,,,,196,,196.00
68,ORANGE CO PBLC SCHS,360,GORDON-BARBOUR ELEM,KG,5,40,,27,,28,22,38,35,29,,,,,,,,,219,,219.00
68,ORANGE CO PBLC SCHS,70,LIGHTFOOT ELEM,3,5,,,,,,,41,41,49,,,,,,,,,131,<,132.00
68,ORANGE CO PBLC SCHS,50,LOCUST GROVE ELEM,3,5,,,,,,,47,37,49,,,,,,,,,133,,133.00
68,ORANGE CO PBLC SCHS,471,LOCUST GROVE MIDDLE,6,8,,,,,,,,,,57,63,74,,,,,,194,,194.00
68,ORANGE CO PBLC SCHS,51,LOCUST GROVE PRIMARY SCHOOL,KG,2,69,,46,,52,41,,,,,,,,,,,,208,,208.00
68,ORANGE CO PBLC SCHS,330,ORANGE CO. HIGH,9,12,,,,,,,,,,,,,148,138,123,103,,512,<,513.00
68,ORANGE CO PBLC SCHS,370,ORANGE ELEM,KG,5,79,,51,,56,46,52,56,66,,,,,,,,,406,,406.00
68,ORANGE CO PBLC SCHS,340,PROSPECT HEIGHTS MIDDLE,6,8,,,,,,,,,,94,81,69,,,,,,244,,244.00
68,ORANGE CO PBLC SCHS,350,UNIONVILLE ELEM,KG,2,,,41,,43,37,,,,,,,,,,,,121,,121.00
69,PAGE CO PBLC SCHS,340,GROVE HILL PRESCHOOL ACADEMY,PK,PK,<,,,,,,,,,,,,,,,,,<,,<
69,PAGE CO PBLC SCHS,350,LURAY ELEM,PK,5,<,,26,,35,30,40,46,32,,,,,,,,,212,,212.00
69,PAGE CO PBLC SCHS,110,LURAY HIGH,9,12,,,,,,,,,,,,,51,70,55,58,,234,<,237.00
69,PAGE CO PBLC SCHS,400,LURAY MIDDLE,6,8,,,,,,,,,,65,73,51,,,,,,189,,189.00
69,PAGE CO PBLC SCHS,380,PAGE COUNTY HIGH,9,12,,,,,,,,,,,,,75,61,61,54,,251,,251.00
69,PAGE CO PBLC SCHS,390,PAGE COUNTY MIDDLE,6,8,,,,,,,,,,89,65,75,,,,,,229,,229.00
69,PAGE CO PBLC SCHS,310,SHENANDOAH ELEM,PK,5,,,24,,25,29,29,31,29,,,,,,,,,167,,167.00
69,PAGE CO PBLC SCHS,50,SPRINGFIELD ELEM,PK,5,,,10,,17,12,21,22,26,,,,,,,,,108,,108.00
69,PAGE CO PBLC SCHS,210,STANLEY ELEM,PK,5,,,22,,33,48,55,40,40,,,,,,,,,238,,238.00
70,PATRICK CO PBLC SCHS,440,BLUE RIDGE ELEM,PK,7,14,,16,,23,20,24,19,18,24,20,,,,,,,178,,178.00
70,PATRICK CO PBLC SCHS,350,HARDIN REYNOLDS ELEM,4,7,,,,,,,,25,27,34,32,,,,,,,118,,118.00
70,PATRICK CO PBLC SCHS,150,MEADOWS OF DAN ELEM,PK,7,,,114,,96,<,<,<,10,<,<,,,,,,,262,,262.00
70,PATRICK CO PBLC SCHS,700,PATRICK COUNTY HIGH,8,12,,,,,,,,,,,,92,99,96,89,65,,441,,441.00
70,PATRICK CO PBLC SCHS,680,PATRICK SPRINGS ELEM,PK,3,18,,34,,47,39,28,,,,,,,,,,,166,,166.00
70,PATRICK CO PBLC SCHS,320,STUART ELEM,PK,7,17,,24,,26,26,25,27,21,36,24,,,,,,,226,,226.00
70,PATRICK CO PBLC SCHS,80,WOOLWINE ELEM,PK,7,,,13,,20,16,<,23,16,<,11,,,,,,,116,,116.00
120,PETERSBURG CITY PUBLIC SCHOOLS,110,A.P. HILL ELEM,KG,5,,,74,,70,62,57,61,59,,,,,,,,,383,,383.00
120,PETERSBURG CITY PUBLIC SCHOOLS,180,J.E.B. STUART ELEM,KG,5,,,58,,84,70,78,66,76,,,,,,,,,432,,432.00
120,PETERSBURG CITY PUBLIC SCHOOLS,200,PETERSBURG HIGH,9,12,,,,,,,,,,,,,175,191,170,157,,693,,693.00
120,PETERSBURG CITY PUBLIC SCHOOLS,170,ROBERT E. LEE ELEM,KG,5,,,58,,78,79,63,63,65,,,,,,,,,406,,406.00
120,PETERSBURG CITY PUBLIC SCHOOLS,121,VERNON JOHNS MIDDLE,6,8,,,,,,,,,,197,171,180,,,,,,548,,548.00
120,PETERSBURG CITY PUBLIC SCHOOLS,130,WALNUT HILL ELEM,KG,5,,,41,,56,64,58,57,46,,,,,,,,,322,,322.00
120,PETERSBURG CITY PUBLIC SCHOOLS,160,WESTVIEW EARLY CHILDHOOD ED. CTR.,PK,PK,182,,,,,,,,,,,,,,,,,182,,182.00
71,PITTSYLVANIA CO PBLC SCHS,1853,BROSVILLE ELEM,PK,5,10,,27,,24,24,31,31,38,,,,,,,,,185,,185.00
71,PITTSYLVANIA CO PBLC SCHS,640,CHATHAM ELEM,PK,5,<,,17,,23,23,22,37,21,,,,,,,,,149,,149.00
71,PITTSYLVANIA CO PBLC SCHS,1720,CHATHAM HIGH,9,12,,,,,,,,,,,,,87,76,57,68,,288,,288.00
71,PITTSYLVANIA CO PBLC SCHS,1660,CHATHAM MIDDLE,6,8,,,,,,,,,,88,77,80,,,,,,245,,245.00
71,PITTSYLVANIA CO PBLC SCHS,1680,DAN RIVER HIGH,9,12,,,,,,,,,,,,,130,104,94,76,,404,,404.00
71,PITTSYLVANIA CO PBLC SCHS,1090,DAN RIVER MIDDLE,6,8,,,,,,,,,,113,102,107,,,,,,322,,322.00
71,PITTSYLVANIA CO PBLC SCHS,280,GRETNA ELEM,PK,5,31,,48,,58,64,68,66,56,,,,,,,,,391,,391.00
71,PITTSYLVANIA CO PBLC SCHS,1700,GRETNA HIGH,9,12,,,,,,,,,,,,,93,87,53,73,,306,,306.00
71,PITTSYLVANIA CO PBLC SCHS,290,GRETNA MIDDLE,6,8,,,,,,,,,,105,106,106,,,,,,317,,317.00
71,PITTSYLVANIA CO PBLC SCHS,30,JOHN L. HURT ELEM,PK,5,13,,34,,29,28,28,27,29,,,,,,,,,188,,188.00
71,PITTSYLVANIA CO PBLC SCHS,1690,KENTUCK ELEM,PK,5,26,,59,,53,60,55,50,53,,,,,,,,,356,,356.00
71,PITTSYLVANIA CO PBLC SCHS,1750,MT. AIRY ELEM,PK,5,<,,18,,15,16,22,27,21,,,,,,,,,127,,127.00
71,PITTSYLVANIA CO PBLC SCHS,1460,SOUTHSIDE ELEM,PK,5,23,,43,,32,42,52,46,60,,,,,,,,,298,,298.00
71,PITTSYLVANIA CO PBLC SCHS,1710,STONY MILL ELEM,PK,5,24,,47,,46,29,50,52,50,,,,,,,,,298,,298.00
71,PITTSYLVANIA CO PBLC SCHS,1730,TUNSTALL HIGH,9,12,,,,,,,,,,,,,105,116,82,91,,394,<,395.00
71,PITTSYLVANIA CO PBLC SCHS,1130,TUNSTALL MIDDLE,6,8,,,,,,,,,,122,119,113,,,,,,354,,354.00
71,PITTSYLVANIA CO PBLC SCHS,1851,TWIN SPRINGS ELEM,PK,5,32,,52,,62,60,58,66,53,,,,,,,,,383,,383.00
71,PITTSYLVANIA CO PBLC SCHS,1740,UNION HALL ELEM,PK,5,<,,18,,25,30,22,38,15,,,,,,,,,155,,155.00
142,POQUOSON CITY PUBLIC SCHOOLS,150,POQUOSON ELEM,3,5,,,,,,,29,41,37,,,,,,,,,107,,107.00
142,POQUOSON CITY PUBLIC SCHOOLS,10,POQUOSON HIGH,9,12,,,,,,,,,,,,,43,33,21,29,,126,,126.00
142,POQUOSON CITY PUBLIC SCHOOLS,130,POQUOSON MIDDLE,6,8,,,,,,,,,,37,41,32,,,,,,110,,110.00
142,POQUOSON CITY PUBLIC SCHOOLS,160,POQUOSON PRIMARY,PK,2,<,,19,,27,27,,,,,,,,,,,,73,<,77.00
121,PORTSMOUTH CITY PUBLIC SCHOOLS,1766,BRIGHTON ELEM,KG,6,,,41,,67,55,45,64,51,45,,,,,,,,368,,368.00
121,PORTSMOUTH CITY PUBLIC SCHOOLS,321,CHURCHLAND ACADEMY ELEM,KG,6,,,83,,70,69,54,64,58,65,,,,,,,,463,,463.00
121,PORTSMOUTH CITY PUBLIC SCHOOLS,650,CHURCHLAND ELEM,KG,6,,,55,,51,68,61,58,44,36,,,,,,,,373,,373.00
121,PORTSMOUTH CITY PUBLIC SCHOOLS,500,CHURCHLAND HIGH,9,12,,,,,,,,,,,,,219,213,161,130,,723,,723.00
121,PORTSMOUTH CITY PUBLIC SCHOOLS,320,CHURCHLAND MIDDLE,7,8,,,,,,,,,,,309,268,,,,,,577,,577.00
121,PORTSMOUTH CITY PUBLIC SCHOOLS,322,CHURCHLAND PRESCHOOL CTR,PK,PK,90,,,,,,,,,,,,,,,,,90,,90.00
121,PORTSMOUTH CITY PUBLIC SCHOOLS,160,CHURCHLAND PRIMARY & INTERMEDIATE,KG,6,,,34,,42,54,42,49,56,42,,,,,,,,319,,319.00
121,PORTSMOUTH CITY PUBLIC SCHOOLS,1130,CRADOCK MIDDLE,7,8,,,,,,,,,,,211,169,,,,,,380,,380.00
121,PORTSMOUTH CITY PUBLIC SCHOOLS,190,DOUGLASS PARK ELEM,KG,6,,,56,,78,104,88,86,74,74,,,,,,,,560,,560.00
121,PORTSMOUTH CITY PUBLIC SCHOOLS,1630,HODGES MANOR ELEM,KG,6,,,38,,57,59,67,61,57,61,,,,,,,,400,,400.00
121,PORTSMOUTH CITY PUBLIC SCHOOLS,240,I.C. NORCOM HIGH,9,12,,,,,,,,,,,,,258,188,161,178,,785,,785.00
121,PORTSMOUTH CITY PUBLIC SCHOOLS,1400,JAMES HURST ELEM,KG,6,,,32,,73,77,70,55,63,52,,,,,,,,422,,422.00
121,PORTSMOUTH CITY PUBLIC SCHOOLS,230,JOHN TYLER ELEM,KG,6,,,68,,73,59,63,62,52,43,,,,,,,,420,,420.00
121,PORTSMOUTH CITY PUBLIC SCHOOLS,1650,LAKEVIEW ELEM,KG,6,,,29,,49,45,43,39,50,30,,,,,,,,285,,285.00
121,PORTSMOUTH CITY PUBLIC SCHOOLS,1768,MOUNT HERMON PRESCHOOL CENTER,PK,PK,114,,,,,,,,,,,,,,,,,114,,114.00
121,PORTSMOUTH CITY PUBLIC SCHOOLS,1770,OLIVE BRANCH PRESCHOOL CTR,PK,PK,120,,,,,,,,,,,,,,,,,120,,120.00
121,PORTSMOUTH CITY PUBLIC SCHOOLS,60,PARK VIEW ELEM,KG,6,,,37,,73,61,48,49,48,44,,,,,,,,360,,360.00
121,PORTSMOUTH CITY PUBLIC SCHOOLS,290,SIMONSDALE ELEM,KG,6,,,50,,59,59,53,53,58,54,,,,,,,,386,,386.00
121,PORTSMOUTH CITY PUBLIC SCHOOLS,1769,VICTORY ELEM,KG,6,,,49,,55,53,52,48,55,37,,,,,,,,349,,349.00
121,PORTSMOUTH CITY PUBLIC SCHOOLS,210,WESTHAVEN ELEM,KG,6,,,34,,49,62,68,62,55,47,,,,,,,,377,,377.00
121,PORTSMOUTH CITY PUBLIC SCHOOLS,310,WM. E. WATERS MIDDLE,7,8,,,,,,,,,,,192,169,,,,,,361,,361.00
121,PORTSMOUTH CITY PUBLIC SCHOOLS,1660,WOODROW WILSON HIGH,9,12,,,,,,,,,,,,,269,250,215,177,,911,,911.00
72,POWHATAN CO PBLC SCHS,21,FLAT ROCK ELEM,PK,5,<,,17,,19,13,24,23,30,,,,,,,,,127,,127.00
72,POWHATAN CO PBLC SCHS,231,POCAHONTAS ELEM,KG,5,<,,26,,30,26,21,32,17,,,,,,,,,160,,160.00
72,POWHATAN CO PBLC SCHS,232,POCAHONTAS MIDDLE,6,6,,,,,,,,,,56,,,,,,,,56,,56.00
72,POWHATAN CO PBLC SCHS,13,POWHATAN ELEM,KG,5,<,,10,,20,18,15,15,15,,,,,,,,,94,,94.00
72,POWHATAN CO PBLC SCHS,11,POWHATAN HIGH,9,12,,,,,,,,,,,,,64,43,65,40,,212,<,213.00
72,POWHATAN CO PBLC SCHS,130,POWHATAN JR. HIGH,7,8,,,,,,,,,,,67,53,,,,,,120,,120.00
73,PRINCE EDWARD CO PBLC SCHS,400,PRINCE EDWARD COUNTY HIGH,9,12,,,,,,,,,,,,,121,103,78,72,,374,,374.00
73,PRINCE EDWARD CO PBLC SCHS,10,PRINCE EDWARD ELEM,PK,4,52,,87,,94,88,94,99,,,,,,,,,,514,,514.00
73,PRINCE EDWARD CO PBLC SCHS,20,PRINCE EDWARD MIDDLE,5,8,,,,,,,,,103,102,118,97,,,,,,420,,420.00
74,PRINCE GEORGE CO PBLC SCHS,340,DAVID A. HARRISON ELEM,PK,5,20,,43,,52,48,46,52,39,,,,,,,,,300,,300.00
74,PRINCE GEORGE CO PBLC SCHS,320,J.E.J. MOORE MIDDLE,6,7,,,,,,,,,,261,222,,,,,,,483,,483.00
74,PRINCE GEORGE CO PBLC SCHS,310,L.L. BEAZLEY ELEM,PK,5,17,,54,,42,61,57,53,52,,,,,,,,,336,,336.00
74,PRINCE GEORGE CO PBLC SCHS,270,N.B. CLEMENTS JUNIOR HIGH,8,9,,,,,,,,,,,,207,214,,,,,421,,421.00
74,PRINCE GEORGE CO PBLC SCHS,290,NORTH ELEM,PK,5,20,,57,,64,64,74,66,67,,,,,,,,,412,,412.00
74,PRINCE GEORGE CO PBLC SCHS,20,PRINCE GEORGE HIGH,9,12,,,,,,,,,,,,,<,191,161,143,,496,,496.00
74,PRINCE GEORGE CO PBLC SCHS,300,SOUTH ELEM,PK,5,18,,26,,33,31,33,37,27,,,,,,,,,205,,205.00
74,PRINCE GEORGE CO PBLC SCHS,280,WILLIAM A. WALTON ELEM,PK,5,17,,51,,51,46,47,48,61,,,,,,,,,321,,321.00
75,PRINCE WILLIAM CO PBLC SCHS,330,A. HENDERSON ELEM,PK,5,<,,28,,30,51,48,41,38,,,,,,,,,237,,237.00
75,PRINCE WILLIAM CO PBLC SCHS,760,ANTIETAM ELEM,PK,5,<,,29,,41,45,40,39,43,,,,,,,,,239,,239.00
75,PRINCE WILLIAM CO PBLC SCHS,200,ASHLAND ELEM,PK,5,<,,15,,23,24,21,23,16,,,,,,,,,127,,127.00
75,PRINCE WILLIAM CO PBLC SCHS,290,BATTLEFIELD HIGH,9,12,,,,,,,,,,,,,120,95,81,82,,378,,378.00
75,PRINCE WILLIAM CO PBLC SCHS,670,BEL AIR ELEM,PK,5,18,,46,,52,65,49,57,54,,,,,,,,,341,,341.00
75,PRINCE WILLIAM CO PBLC SCHS,600,BELMONT ELEM,PK,5,16,,51,,67,60,62,69,53,,,,,,,,,378,,378.00
75,PRINCE WILLIAM CO PBLC SCHS,840,BENNETT ELEM,PK,5,<,,22,,24,27,30,38,35,,,,,,,,,177,,177.00
75,PRINCE WILLIAM CO PBLC SCHS,530,BRENTSVILLE DISTRICT HIGH,9,12,,,,,,,,,,,,,39,41,39,36,,155,,155.00
75,PRINCE WILLIAM CO PBLC SCHS,860,BRISTOW RUN ELEM,PK,5,<,,14,,19,24,19,22,25,,,,,,,,,126,,126.00
75,PRINCE WILLIAM CO PBLC SCHS,950,BUCKLAND MILLS ELEM,PK,5,,,21,,26,19,31,33,25,,,,,,,,,155,,155.00
75,PRINCE WILLIAM CO PBLC SCHS,920,BULL RUN MIDDLE,6,8,,,,,,,,,,126,143,98,,,,,,367,,367.00
75,PRINCE WILLIAM CO PBLC SCHS,620,C.A. SINCLAIR ELEM,PK,5,19,,83,,91,96,118,98,106,,,,,,,,,611,,611.00
75,PRINCE WILLIAM CO PBLC SCHS,710,C.D. HYLTON HIGH,9,12,18,,,,,,,,,,,,298,304,235,242,,1097,,1097.00
75,PRINCE WILLIAM CO PBLC SCHS,900,CEDAR POINT ELEM,PK,5,,,10,,13,18,17,17,20,,,,,,,,,95,,95.00
75,PRINCE WILLIAM CO PBLC SCHS,5010,CHARLES J COLGAN SR HIGH,9,12,15,,,,,,,,,,,,124,160,85,94,,478,,478.00
75,PRINCE WILLIAM CO PBLC SCHS,970,CHRIS YUNG ELEM,PK,5,17,,49,,52,39,48,45,43,,,,,,,,,293,,293.00
75,PRINCE WILLIAM CO PBLC SCHS,660,COLES ELEM,PK,5,<,,20,,20,36,22,36,25,,,,,,,,,162,,162.00
75,PRINCE WILLIAM CO PBLC SCHS,309,COVINGTON-HARPER ELEMENTARY SCHOOL,PK,5,<,,48,,35,57,62,38,48,,,,,,,,,290,,290.00
75,PRINCE WILLIAM CO PBLC SCHS,610,DALE CITY ELEM,PK,5,21,,49,,50,53,63,56,68,,,,,,,,,360,,360.00
75,PRINCE WILLIAM CO PBLC SCHS,280,DUMFRIES ELEM,PK,5,21,,55,,56,57,65,56,65,,,,,,,,,375,,375.00
75,PRINCE WILLIAM CO PBLC SCHS,490,E.H. MARSTELLER MIDDLE,6,8,,,,,,,,,,82,75,75,,,,,,232,,232.00
75,PRINCE WILLIAM CO PBLC SCHS,580,ELIZABETH VAUGHAN ELEM,PK,5,<,,68,,85,84,89,98,94,,,,,,,,,519,,519.00
75,PRINCE WILLIAM CO PBLC SCHS,120,ENTERPRISE ELEM,PK,5,18,,52,,52,51,43,56,52,,,,,,,,,324,,324.00
75,PRINCE WILLIAM CO PBLC SCHS,370,FANNIE W. FITZGERALD ELEM,PK,5,25,,82,,76,101,77,88,97,,,,,,,,,546,,546.00
75,PRINCE WILLIAM CO PBLC SCHS,450,FEATHERSTONE ELEM,PK,5,17,,81,,88,77,60,67,69,,,,,,,,,459,,459.00
75,PRINCE WILLIAM CO PBLC SCHS,870,FOREST PARK HIGH,9,12,,,,,,,,,,,,,204,195,144,168,,711,,711.00
75,PRINCE WILLIAM CO PBLC SCHS,520,FRED M. LYNN MIDDLE,6,8,,,,,,,,,,326,322,293,,,,,,941,,941.00
75,PRINCE WILLIAM CO PBLC SCHS,300,FREEDOM HIGH,9,12,31,,,,,,,,,,,,511,530,414,363,,1849,,1849.00
75,PRINCE WILLIAM CO PBLC SCHS,960,GAINESVILLE MIDDLE,6,8,,,,,,,,,,82,79,93,,,,,,254,,254.00
75,PRINCE WILLIAM CO PBLC SCHS,690,GAR-FIELD HIGH,9,12,34,,,,,,,,,,,,433,515,426,368,,1776,,1776.00
75,PRINCE WILLIAM CO PBLC SCHS,630,GEORGE G. TYLER ELEM,PK,5,<,,20,,14,20,18,25,31,,,,,,,,,133,,133.00
75,PRINCE WILLIAM CO PBLC SCHS,640,GEORGE M. HAMPTON MIDDLE,6,8,,,,,,,,,,280,285,284,,,,,,849,,849.00
75,PRINCE WILLIAM CO PBLC SCHS,770,GEORGE P. MULLEN ELEM,PK,5,41,,86,,90,92,74,86,88,,,,,,,,,557,,557.00
75,PRINCE WILLIAM CO PBLC SCHS,340,GLENKIRK ELEM,PK,5,,,<,,<,<,11,<,15,,,,,,,,,55,,55.00
75,PRINCE WILLIAM CO PBLC SCHS,510,GRAHAM PARK MIDDLE,6,8,,,,,,,,,,178,197,201,,,,,,576,,576.00
75,PRINCE WILLIAM CO PBLC SCHS,250,HAYMARKET ELEM,PK,5,,,15,,19,22,22,22,27,,,,,,,,,127,,127.00
75,PRINCE WILLIAM CO PBLC SCHS,380,HERBERT J. SAUNDERS MIDDLE,6,8,,,,,,,,,,123,136,144,,,,,,403,,403.00
75,PRINCE WILLIAM CO PBLC SCHS,220,J.W. ALVEY ELEM,PK,5,,,<,,<,<,12,<,<,,,,,,,,,41,,41.00
75,PRINCE WILLIAM CO PBLC SCHS,130,JOHN F. PATTIE SR. ELEM,PK,5,,,43,,43,46,45,48,43,,,,,,,,,268,,268.00
75,PRINCE WILLIAM CO PBLC SCHS,70,KERRYDALE ELEM,PK,5,<,,43,,47,71,65,65,62,,,,,,,,,355,,355.00
75,PRINCE WILLIAM CO PBLC SCHS,306,KYLE R. WILSON ELEMENTARY SCHOOL,PK,5,35,,51,,35,48,47,43,47,,,,,,,,,306,,306.00
75,PRINCE WILLIAM CO PBLC SCHS,180,LAKE RIDGE ELEM,PK,5,<,,33,,35,37,38,33,38,,,,,,,,,215,,215.00
75,PRINCE WILLIAM CO PBLC SCHS,720,LAKE RIDGE MIDDLE,6,8,,,,,,,,,,168,151,170,,,,,,489,,489.00
75,PRINCE WILLIAM CO PBLC SCHS,830,LEESYLVANIA ELEM,PK,5,<,,47,,58,60,68,72,67,,,,,,,,,377,,377.00
75,PRINCE WILLIAM CO PBLC SCHS,460,LOCH LOMOND ELEM,PK,5,16,,67,,82,68,79,72,86,,,,,,,,,470,,470.00
75,PRINCE WILLIAM CO PBLC SCHS,880,LOUISE A. BENTON MIDDLE,6,8,,,,,,,,,,114,83,90,,,,,,287,,287.00
75,PRINCE WILLIAM CO PBLC SCHS,160,MARTIN LUTHER KING JR. ELEM,PK,5,16,,31,,35,38,37,31,35,,,,,,,,,223,,223.00
75,PRINCE WILLIAM CO PBLC SCHS,570,MARUMSCO HILLS ELEM,PK,5,,,80,,95,91,94,93,97,,,,,,,,,550,,550.00
75,PRINCE WILLIAM CO PBLC SCHS,231,MARY G. PORTER TRADITIONAL,1,8,,,,,23,22,27,29,22,25,26,19,,,,,,193,,193.00
75,PRINCE WILLIAM CO PBLC SCHS,240,MARY WILLIAMS ELEM,PK,5,,,38,,53,57,55,40,54,,,,,,,,,297,,297.00
75,PRINCE WILLIAM CO PBLC SCHS,30,MINNIEVILLE ELEM,PK,5,,,64,,62,49,74,66,73,,,,,,,,,388,,388.00
75,PRINCE WILLIAM CO PBLC SCHS,800,MONTCLAIR ELEM,PK,5,<,,53,,35,39,41,40,55,,,,,,,,,267,,267.00
75,PRINCE WILLIAM CO PBLC SCHS,810,MOUNTAIN VIEW ELEM,PK,5,,,<,,<,13,<,<,<,,,,,,,,,40,,40.00
75,PRINCE WILLIAM CO PBLC SCHS,700,NEABSCO ELEM,PK,5,19,,95,,128,121,118,102,99,,,,,,,,,682,,682.00
75,PRINCE WILLIAM CO PBLC SCHS,260,OCCOQUAN ELEM,PK,5,,,75,,64,76,74,82,73,,,,,,,,,444,,444.00
75,PRINCE WILLIAM CO PBLC SCHS,820,OLD BRIDGE ELEM,PK,5,<,,40,,41,55,46,50,60,,,,,,,,,293,,293.00
75,PRINCE WILLIAM CO PBLC SCHS,80,OSBOURN PARK HIGH,9,12,,,,,,,,,,,,,273,243,184,175,,875,<,876.00
75,PRINCE WILLIAM CO PBLC SCHS,501,PARKSIDE MIDDLE,6,8,14,,,,,,,,,275,231,212,,,,,,732,,732.00
75,PRINCE WILLIAM CO PBLC SCHS,1060,PATRIOT HIGH,9,12,18,,,,,,,,,,,,98,103,91,101,,411,,411.00
75,PRINCE WILLIAM CO PBLC SCHS,945,PENNINGTON SCHOOL,1,8,,,,,15,11,18,14,16,17,16,16,,,,,,123,,123.00
75,PRINCE WILLIAM CO PBLC SCHS,110,PINEY BRANCH ELEM,PK,5,15,,22,,20,27,15,27,25,,,,,,,,,151,,151.00
75,PRINCE WILLIAM CO PBLC SCHS,140,POTOMAC HIGH,9,12,,,,,,,,,,,,,312,277,270,231,,1090,,1090.00
75,PRINCE WILLIAM CO PBLC SCHS,170,POTOMAC MIDDLE,6,8,,,,,,,,,,274,241,247,,,,,,762,,762.00
75,PRINCE WILLIAM CO PBLC SCHS,550,POTOMAC VIEW ELEM,PK,5,43,,99,,115,87,103,107,97,,,,,,,,,651,,651.00
